wavelengths,counts,radiance
529.384,0.7242292176137511,17.5375
529.77,0.7046166330632024,17.5375
530.157,0.6960563730794477,17.5375
530.543,0.7180205954188058,17.5375
530.929,0.732416999102914,17.525697941285717
531.316,0.7353254383291052,17.51063485085714
531.702,0.7245911692089214,17.5034
532.088,0.713794198605288,17.5034
532.474,0.695274776348101,17.5034
532.86,0.6700576398844801,17.5034
533.246,0.6831678710853413,17.5034
533.632,0.7153177373400621,17.49723122514286
534.018,0.7125411398639118,17.490930767714286
534.404,0.7068879904685569,17.4891
534.79,0.7182143721304937,17.4891
535.176,0.7250265535927772,17.4891
535.562,0.7426969251999919,17.4891
535.947,0.7517878226769343,17.476622110999998
536.333,0.7388631919552003,17.40211810042858
536.719,0.7174018079183235,17.32761408985714
537.104,0.7078444563737949,17.32
