wavelengths,radiance
533.2540675844806,17.5034
534.1301627033793,17.4891
535.0062578222778,17.4891
535.8823529411765,17.4891
536.7584480600751,17.32
537.6345431789737,17.32
538.5106382978723,17.32
539.386733416771,17.1495
540.2628285356695,17.1495
541.1389236545682,17.1495
542.0150187734669,17.3084
542.8911138923654,17.3084
543.7672090112641,17.462
544.6433041301627,17.462
545.5193992490613,17.462
546.3954943679599,17.459600000000002
547.2715894868586,17.459600000000002
548.1476846057571,17.459600000000002
549.0237797246558,17.4547
549.8998748435545,17.4547
550.775969962453,17.467437195474552
551.6520650813517,17.480600000000003
552.5281602002503,17.480600000000003
553.4042553191489,17.480600000000003
554.2803504380475,17.5066
555.1564455569462,17.5066
556.0325406758448,17.5066
556.9086357947434,17.298099999999998
557.7847309136421,17.298099999999998
558.6608260325406,17.298099999999998
559.5369211514393,17.0885
560.413016270338,17.0885
561.2891113892365,17.1927
562.1652065081352,17.1927
563.0413016270338,17.1927
563.9173967459324,17.299100000000003
564.793491864831,17.299100000000003
565.6695869837297,17.299100000000003
566.5456821026282,17.2563
567.4217772215269,17.2563
568.2978723404256,17.2563
569.1739674593241,16.7808
570.0500625782228,16.7808
570.9261576971214,16.7808
571.80225281602,17.314
572.6783479349186,17.314
573.5544430538173,17.314
574.4305381727158,17.3493
575.3066332916145,17.3493
576.1827284105132,17.3493
577.0588235294117,17.3993
577.9349186483104,17.3993
578.811013767209,17.426499999999997
579.6871088861076,17.426499999999997
580.5632040050062,17.426499999999997
581.4392991239049,17.531299999999998
582.3153942428034,17.531299999999998
583.1914893617021,17.531299999999998
584.0675844806008,17.6186
584.9436795994993,17.6186
585.819774718398,17.6186
586.6958698372966,17.0362
587.5719649561952,17.0362
588.4480600750938,17.0362
589.3241551939925,15.97896573699594
590.2002503128911,14.8282
591.0763454317897,14.8282
591.9524405506884,15.7053
592.8285356695869,15.7053
593.7046307884856,15.7053
594.5807259073842,16.2427
595.4568210262828,16.2427
596.3329161451815,16.7746
597.2090112640801,16.7746
598.0851063829787,16.7746
598.9612015018773,17.0181
599.837296620776,17.0181
600.7133917396745,17.0181
601.5894868585732,17.0489
602.4655819774719,17.0489
603.3416770963704,17.0489
604.2177722152691,17.165799999999997
605.0938673341677,17.165799999999997
605.9699624530663,17.165799999999997
606.8460575719649,17.0808
607.7221526908636,17.0808
608.5982478097621,17.0808
609.4743429286608,16.9956
610.3504380475595,16.9956
611.226533166458,16.9956
612.1026282853567,16.8367
612.9787234042553,16.8367
613.8548185231539,16.6755
614.7309136420525,16.6755
615.6070087609512,16.6755
616.4831038798498,16.892599999999998
617.3591989987484,16.892599999999998
618.2352941176471,16.892599999999998
619.1113892365456,17.104499999999998
619.9874843554443,17.104499999999998
620.8635794743429,17.104499999999998
621.7396745932415,16.9675
622.6157697121401,16.9675
623.4918648310388,16.9675
624.3679599499374,16.8288
625.244055068836,16.8288
626.1201501877347,16.8288
626.9962453066332,16.6567
627.8723404255319,16.6567
628.7484355444305,16.6567
629.6245306633291,16.386400000000002
630.5006257822278,16.386400000000002
631.3767209011264,16.6285
632.252816020025,16.6285
633.1289111389236,16.72216680676135
634.0050062578223,16.846
634.8811013767208,16.846
635.7571964956195,16.846
636.6332916145182,16.8686
637.5093867334167,16.8686
638.3854818523154,16.8686
639.261576971214,16.8943
640.1376720901126,16.8943
641.0137672090112,16.8943
641.8898623279099,16.8402
642.7659574468084,16.8402
643.6420525657071,16.8402
644.5181476846058,16.7397
645.3942428035043,16.7397
646.270337922403,16.0143
647.1464330413016,16.0143
648.0225281602002,16.0143
648.8986232790988,16.4243
649.7747183979975,16.4243
650.650813516896,16.4243
651.5269086357947,15.790600000000001
652.4030037546934,15.790600000000001
653.2790988735919,15.790600000000001
654.1551939924906,15.4361
655.0312891113892,15.4361
655.9073842302878,15.4361
656.7834793491865,15.625899999999998
657.6595744680851,15.625899999999998
658.5356695869837,15.625899999999998
659.4117647058823,16.375899999999998
660.287859824781,16.375899999999998
661.1639549436795,16.375899999999998
662.0400500625782,16.5276
662.9161451814768,16.5276
663.7922403003754,16.702
664.6683354192741,16.702
665.5444305381727,16.702
666.4205256570713,16.6476
667.2966207759699,16.6476
668.1727158948686,16.6476
669.0488110137671,16.5934
669.9249061326658,16.5934
670.8010012515645,16.582622245534594
671.677096370463,16.5638
672.5531914893617,16.5638
673.4292866082603,16.5638
674.3053817271589,16.5334
675.1814768460575,16.5334
676.0575719649562,16.5334
676.9336670838547,16.4926
677.8097622027534,16.4926
678.6858573216521,16.4926
679.5619524405506,16.4429
680.4380475594493,16.4429
681.3141426783479,16.3217
682.1902377972465,16.3217
683.0663329161451,16.3217
683.9424280350438,16.2121
684.8185231539424,16.2121
685.694618272841,16.2121
686.5707133917397,11.3377
687.4468085106382,11.3377
688.3229036295369,11.3377
689.1989987484355,14.446700000000002
690.0750938673341,14.446700000000002
690.9511889862328,14.446700000000002
691.8272841051314,15.200299999999999
692.70337922403,15.200299999999999
693.5794743429286,15.200299999999999
694.4555694618273,13.4438
695.3316645807258,13.4438
696.2077596996245,13.4438
697.0838548185232,15.638900000000001
697.9599499374217,15.638900000000001
698.8360450563204,14.4549
699.712140175219,14.4549
700.5882352941176,14.4549
701.4643304130162,14.9876
702.3404255319149,14.9876
703.2165206508134,14.9876
704.0926157697121,15.4345
704.9687108886108,15.4345
705.8448060075093,15.4345
706.720901126408,15.198400000000001
707.5969962453066,15.198400000000001
708.4730913642052,15.198400000000001
709.3491864831038,15.249600000000001
710.2252816020025,15.249600000000001
711.101376720901,15.249600000000001
711.9774718397997,15.369399999999999
712.8535669586984,15.369399999999999
713.7296620775969,15.369399999999999
714.6057571964956,14.615199999999998
715.4818523153942,14.615199999999998
716.3579474342928,10.801
717.2340425531914,10.801
718.1101376720901,10.801
718.9862327909887,9.51
719.8623279098873,9.51
720.738423028786,9.51
721.6145181476845,14.8486
722.4906132665832,14.8486
723.3667083854818,14.8486
724.2428035043804,12.0363
725.1188986232792,12.0363
725.9949937421777,12.0363
726.8710888610763,11.3704
727.747183979975,11.3704
728.6232790988736,11.3704
729.4993742177721,12.615
730.3754693366709,12.615
731.2515644555695,13.407300000000001
732.127659574468,13.407300000000001
733.0037546933668,13.407300000000001
733.8798498122653,13.5615
734.7559449311639,13.5615
735.6320400500626,13.5615
736.5081351689612,14.349700000000002
737.3842302878597,14.349700000000002
738.2603254067585,14.349700000000002
739.1364205256571,13.927699999999998
740.0125156445556,13.927699999999998
740.8886107634544,13.927699999999998
741.7647058823529,14.519300000000001
742.6408010012515,14.519300000000001
743.5168961201502,14.519300000000001
744.3929912390488,14.9027
745.2690863579473,14.9027
746.1451814768461,14.9027
747.0212765957447,14.8519
747.8973717146432,14.8519
748.773466833542,14.792599999999998
749.6495619524405,14.792599999999998
750.5256570713391,14.792599999999998
751.4017521902379,14.743100000000002
752.2778473091364,14.743100000000002
753.153942428035,14.743100000000002
754.0300375469337,14.6935
754.9061326658323,14.6935
755.7822277847308,14.6935
756.6583229036296,14.633199999999999
757.5344180225281,14.633199999999999
758.4105131414267,14.633199999999999
759.2866082603255,3.7318
760.162703379224,0.10512670725133155
761.0387984981226,3.886284473448504
761.9148936170213,8.078700000000001
762.7909887359199,8.078700000000001
763.6670838548184,8.078700000000001
764.5431789737172,9.6324
765.4192740926158,9.6324
766.2953692115143,13.227699999999999
767.1714643304131,13.227699999999999
768.0475594493116,13.227699999999999
768.9236545682102,14.049000000000001
769.7997496871089,14.049000000000001
770.6758448060075,14.049000000000001
771.551939924906,14.182599999999999
772.4280350438048,14.182599999999999
773.3041301627034,14.182599999999999
774.1802252816019,14.215700000000002
775.0563204005007,14.215700000000002
775.9324155193992,14.215700000000002
776.8085106382978,14.1918
777.6846057571966,14.1918
778.5607008760951,14.1918
779.4367959949936,14.152199999999999
780.3128911138924,14.152199999999999
781.188986232791,14.152199999999999
782.0650813516895,14.1153
782.9411764705883,14.1153
783.8172715894868,14.0387
784.6933667083854,14.0387
785.5694618272842,14.0387
786.4455569461827,13.5361
787.3216520650813,13.5361
788.19774718398,13.5361
789.0738423028786,13.111
789.9499374217771,13.111
790.8260325406759,13.111
791.7021276595744,13.4845
792.578222778473,13.4845
793.4543178973718,13.4845
794.3304130162703,13.3262
795.2065081351689,13.3262
796.0826032540676,13.3262
796.9586983729662,13.433699999999998
797.8347934918647,13.433699999999998
798.7108886107635,13.433699999999998
799.586983729662,13.506
800.4630788485606,13.506
801.3391739674594,13.278200000000002
802.2152690863579,13.278200000000002
803.0913642052565,13.278200000000002
803.9674593241552,12.8684
804.8435544430538,12.8684
805.7196495619523,12.8684
806.5957446808511,13.266399999999999
807.4718397997497,13.266399999999999
808.3479349186482,13.266399999999999
809.224030037547,13.0254
810.1001251564455,13.0254
810.9762202753441,13.0254
811.8523153942429,11.7118
812.7284105131414,11.7118
813.60450563204,11.7118
814.4806007509387,9.4737
815.3566958698373,9.4737
816.2327909887358,9.4737
817.1088861076346,9.8431
817.9849812265331,9.8431
818.8610763454317,9.894400000000001
819.7371714643305,9.894400000000001
820.613266583229,9.894400000000001
821.4893617021276,8.0628
822.3654568210263,8.0628
823.2415519399249,8.0628
824.1176470588234,10.9957
824.9937421777222,10.9957
825.8698372966207,10.9957
826.7459324155193,10.0824
827.6220275344181,10.0824
828.4981226533166,10.0824
829.3742177722152,11.4845
830.2503128911139,11.4845
831.1264080100125,11.4845
832.002503128911,9.825
832.8785982478098,9.825
833.7546933667084,11.9667
834.630788485607,11.9667
835.5068836045057,11.9667
836.3829787234042,12.0211
837.2590738423029,12.0211
838.1351689612015,12.0211
839.0112640801001,12.1565
839.8873591989988,12.1565
840.7634543178974,12.1565
841.639549436796,12.6074
842.5156445556946,12.6074
843.3917396745932,12.6074
844.2678347934918,12.4606
845.1439299123905,12.4606
846.020025031289,12.4606
846.8961201501877,12.307500000000001
847.7722152690864,12.307500000000001
848.6483103879849,12.307500000000001
849.5244055068836,12.0368
850.4005006257822,12.0368
851.2765957446808,11.7003
852.1526908635794,11.7003
853.0287859824781,11.7003
853.9048811013766,11.5337
854.7809762202753,11.5337
855.657071339174,11.5337
856.5331664580725,11.881699999999999
857.4092615769712,11.881699999999999
858.2853566958698,11.881699999999999
859.1614518147684,12.3582
860.037546933667,12.488536812891176
860.9136420525657,12.28364597054691
861.7897371714643,12.066500000000001
862.6658322903629,12.066500000000001
863.5419274092616,12.066500000000001
864.4180225281601,11.7834
865.2941176470588,11.7834
866.1702127659574,11.7834
867.046307884856,11.862
867.9224030037547,11.862
868.7984981226533,11.9461
869.6745932415519,11.9461
870.5506883604505,11.9461
871.4267834793492,12.1569
872.3028785982477,12.1569
873.1789737171464,12.1569
874.055068836045,12.3598
874.9311639549436,12.3598
875.8072590738423,12.3598
876.6833541927409,12.2717
877.5594493116395,12.2717
878.4355444305381,12.2717
879.3116395494368,12.17
880.1877346683353,12.17
881.063829787234,12.17
881.9399249061327,12.0266
882.8160200250312,12.0266
883.6921151439299,12.0266
884.5682102628285,12.0159
885.4443053817271,12.0159
886.3204005006257,11.9779
887.1964956195244,11.9779
888.072590738423,11.9779
888.9486858573216,11.6846
889.8247809762203,11.6846
890.7008760951189,11.6846
891.5769712140175,11.7598
892.4530663329161,11.7598
893.3291614518148,11.7598
894.2052565707133,9.934999999999999
895.081351689612,9.934999999999999
895.9574468085107,9.934999999999999
896.8335419274092,8.0211
897.7096370463079,8.0211
898.5857321652065,8.0211
899.4618272841051,7.6417
900.3379224030037,7.6417
901.2140175219024,7.6417
902.090112640801,6.8855
902.9662077596996,6.8855
903.8423028785983,9.504999999999999
904.7183979974968,9.504999999999999
905.5944931163955,9.504999999999999
906.4705882352941,6.842700000000001
907.3466833541927,6.842700000000001
908.2227784730914,6.842700000000001
909.09887359199,7.9624
909.9749687108886,7.9624
910.8510638297872,7.9624
911.7271589486859,7.5944
912.6032540675844,7.5944
913.4793491864831,7.5944
914.3554443053818,6.4203
915.2315394242803,6.4203
916.107634543179,6.4203
916.9837296620776,5.6383
917.8598247809762,5.6383
918.7359198998748,5.6383
919.6120150187735,10.7675
920.488110137672,10.7675
921.3642052565707,8.0241
922.2403003754694,8.0241
923.1163954943679,8.0241
923.9924906132666,8.2877
924.8685857321652,8.2877
925.7446808510638,8.2877
926.6207759699624,8.6513
927.4968710888611,8.6513
928.3729662077596,8.6513
929.2490613266583,4.2172
930.125156445557,4.2172
931.0012515644555,4.2172
931.8773466833542,1.9611999999999998
932.7534418022528,1.9611999999999998
933.6295369211514,1.9611999999999998
934.50563204005,1.8999
935.3817271589487,1.8999
936.2578222778473,1.6623
937.1339173967459,1.6623
938.0100125156446,1.6623
938.8861076345431,4.9119
939.7622027534418,4.9119
940.6382978723404,4.9119
941.514392991239,3.9592
942.3904881101377,3.9592
943.2665832290363,3.9592
944.1426783479349,0.8654
945.0187734668335,0.8654
945.8948685857322,0.8654
946.7709637046307,2.8222
947.6470588235294,2.8222
948.523153942428,2.8222
949.3992490613266,1.1037000000000001
950.2753441802253,1.1037000000000001
951.1514392991239,1.1037000000000001
952.0275344180225,2.585
952.9036295369211,2.585
953.7797246558198,2.633
954.6558197747183,2.633
955.531914893617,2.633
956.4080100125157,4.3399
957.2841051314142,4.3399
958.1602002503129,4.3399
959.0362953692115,4.505
959.9123904881101,4.505
960.7884856070087,4.505
961.6645807259074,4.8574
962.540675844806,4.8574
963.4167709637046,4.8574
964.2928660826033,4.2665
965.1689612015018,4.2665
966.0450563204005,4.2665
966.9211514392991,7.7617
967.7972465581977,7.7617
968.6733416770963,7.7617
969.549436795995,7.587999999999999
970.4255319148936,7.587999999999999
971.3016270337922,7.9031
972.1777221526909,7.9031
973.0538172715894,7.9031
973.9299123904881,7.712999999999999
974.8060075093867,7.712999999999999
975.6821026282853,7.712999999999999
976.558197747184,7.9334999999999996
977.4342928660826,7.9334999999999996
978.3103879849812,7.9334999999999996
979.1864831038798,7.4918000000000005
980.0625782227785,7.4918000000000005
980.938673341677,7.4918000000000005
981.8147684605757,8.0915
982.6908635794744,8.0915
983.5669586983729,8.0915
984.4430538172716,8.1709
985.3191489361702,8.1709
986.1952440550688,8.1709
987.0713391739674,9.0466
987.9474342928661,9.0466
988.8235294117646,9.5673
989.6996245306633,9.5673
990.575719649562,9.5673
991.4518147684605,9.4251
992.3279098873592,9.4251
993.2040050062578,9.4251
994.0801001251564,9.754900000000001
994.956195244055,9.754900000000001
995.8322903629537,9.754900000000001
996.7083854818522,9.626000000000001
997.5844806007509,9.626000000000001
998.4605757196496,9.626000000000001
999.3366708385481,9.6032
1000.2127659574468,9.6032
1001.0888610763454,9.6032
1001.964956195244,9.4114
1002.8410513141426,9.4114
1003.7171464330413,9.4114
1004.5932415519399,9.5116
1005.4693366708385,9.5116
1006.3454317897372,9.3865
1007.2215269086357,9.3865
1008.0976220275344,9.3865
1008.973717146433,9.205200000000001
1009.8498122653316,9.205200000000001
1010.7259073842303,9.205200000000001
1011.6020025031289,9.3485
1012.4780976220275,9.3485
1013.3541927409261,9.3485
1014.2302878598248,9.321
1015.1063829787233,9.321
1015.982478097622,9.321
1016.8585732165207,9.306000000000001
1017.7346683354192,9.306000000000001
1018.6107634543179,9.306000000000001
1019.4868585732165,9.1744
1020.3629536921151,9.1744
1021.2390488110137,9.1744
1022.1151439299124,9.1899
1022.9912390488109,9.1899
1023.8673341677096,9.1817
1024.7434292866083,9.1817
1025.6195244055068,9.1817
1026.4956195244054,9.0539
1027.3717146433041,9.0539
1028.2478097622027,9.0539
1029.1239048811012,9.1028
1030.0,9.1028
